Course ID,Subject,Facil ID 1
433,ENGL,WDS
163,ENGL,WDS
746,ENGL,WDS
433,ENGL,WDS
557,RELG,WDS
714,ENGL,WDS
557,RELG,WDS
163,ENGL,WDS
433,ENGL,WDS
163,ENGL,WDS
433,ENGL,WDS
433,ENGL,WDS
704,WRPR,WDS
163,ENGL,WDS
746,ENGL,WDS
557,RELG,WDS
163,ENGL,WDS
714,ENGL,WDS
483,ENGL,WDS
714,ENGL,WDS
714,ENGL,WDS
163,ENGL,WDS
163,ENGL,WDS
714,ENGL,WDS
714,ENGL,WDS
714,ENGL,WDS
163,ENGL,WDS
704,WRPR,WDS
433,ENGL,WDS
714,ENGL,WDS
714,ENGL,WDS
714,ENGL,WDS
557,RELG,WDS
483,ENGL,WDS
433,ENGL,WDS
483,ENGL,WDS
163,ENGL,WDS
746,ENGL,WDS
433,ENGL,WDS
163,ENGL,WDS
483,ENGL,WDS
714,ENGL,WDS
557,RELG,WDS
704,WRPR,WDS
704,WRPR,WDS
714,ENGL,WDS
714,ENGL,WDS
433,ENGL,WDS
557,RELG,WDS
163,ENGL,WDS
714,ENGL,WDS
714,ENGL,WDS
483,ENGL,WDS
163,ENGL,WDS
163,ENGL,WDS
163,ENGL,WDS
557,RELG,WDS
714,ENGL,WDS
704,WRPR,WDS
163,ENGL,WDS
714,ENGL,WDS
163,ENGL,WDS
704,WRPR,WDS
714,ENGL,WDS
714,ENGL,WDS
714,ENGL,WDS
704,WRPR,WDS
433,ENGL,WDS
746,ENGL,WDS
163,ENGL,WDS
746,ENGL,WDS
